Representative,BioGuideID,ReportDate,TransactionDate,Ticker,Transaction,Range,House,Amount,Party,last_modified,TickerType,Description,Quarter,EntryPrice,ExitPrice,PercentChange,TransactionType,TradeAmount,PartyName,WeightedReturn
Jared Moskowitz,M001217,2025-02-10,2025-01-15,GS,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,595.0493328913241,558.9199829101562,-6.071656244973264,purchase,15000.0,Democrats,-0.337314235831848
Julie Johnson,J000310,2025-02-12,2025-01-15,UBER,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,66.01000213623047,74.86000061035156,13.40705679096419,purchase,15000.0,Democrats,0.1323064814897782
Jared Moskowitz,M001217,2025-02-10,2025-01-15,ABBV,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,173.52000427246094,202.72000122070312,16.828029177772716,purchase,15000.0,Democrats,0.934890509876262
Julie Johnson,J000310,2025-02-12,2025-01-15,CSGP,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,71.13999938964844,80.12999725341797,-12.637050802502063,sale,15000.0,Democrats,-0.12470773818258615
Julie Johnson,J000310,2025-02-12,2025-01-15,VZ,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,38.29999923706055,44.959999084472656,-17.389033890548067,sale,15000.0,Democrats,-0.17160230813040855
Julie Johnson,J000310,2025-02-12,2025-01-15,BMY,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,56.130001068115234,58.900001525878906,4.93497310716635,purchase,15000.0,Democrats,0.048700392504931085
Debbie Dingell,D000624,2025-01-27,2025-01-15,DIS,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-01-28,ST,,2025-Q1,109.16999816894533,100.4499969482422,-7.987543617256954,purchase,15000.0,Democrats,-7.987543617256954
Julie Johnson,J000310,2025-02-12,2025-01-15,REGN,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,699.7108335085438,635.8300170898438,-9.129602309911936,purchase,15000.0,Democrats,-0.09009475963728884
Jared Moskowitz,M001217,2025-02-10,2025-01-15,CNI,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,101.48999786376952,99.76000213623048,1.7045972647090242,sale,15000.0,Democrats,0.09469984803939023
Jared Moskowitz,M001217,2025-02-10,2025-01-15,SYK,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,364.5299987792969,367.5400085449219,0.825723472884161,purchase,15000.0,Democrats,0.04587352627134228
Jared Moskowitz,M001217,2025-02-10,2025-01-15,CNI,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,101.48999786376952,99.76000213623048,1.7045972647090242,sale,15000.0,Democrats,0.09469984803939023
Julie Johnson,J000310,2025-02-12,2025-01-15,DLTR,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,71.5,76.94999694824219,7.622373354184877,purchase,15000.0,Democrats,0.07522078967945602
Julie Johnson,J000310,2025-02-12,2025-01-15,PFE,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,26.088699348268594,25.01000022888184,4.1347370560209535,sale,15000.0,Democrats,0.04080332621073309
Julie Johnson,J000310,2025-02-12,2025-01-15,EL,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,75.79470019130089,66.94999694824219,-11.669289832580969,purchase,15000.0,Democrats,-0.11515746545310167
Julie Johnson,J000310,2025-02-12,2025-01-15,MNST,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,50.43000030517578,58.58000183105469,-16.161018196627786,sale,15000.0,Democrats,-0.15948373220356368
Julie Johnson,J000310,2025-02-12,2025-01-15,QRVO,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,73.80999755859375,73.69000244140625,0.162572986257373,sale,15000.0,Democrats,0.0016043386801714442
Julie Johnson,J000310,2025-02-12,2025-01-15,STZ,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,183.59895337679944,184.30999755859372,-0.387281173839283,sale,15000.0,Democrats,-0.0038218536892034504
Julie Johnson,J000310,2025-02-12,2025-01-15,ES,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,56.17061289445875,60.29999923706055,7.351506650569524,purchase,15000.0,Democrats,0.07254776299904135
Julie Johnson,J000310,2025-02-12,2025-01-15,AVGO,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,227.8605080964228,171.99000549316406,24.51960766260392,sale,15000.0,Democrats,0.24196981245990712
Julie Johnson,J000310,2025-02-12,2025-01-15,SBAC,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,199.37244831213852,216.3800048828125,8.530545075138384,purchase,15000.0,Democrats,0.08418301060991827
Julie Johnson,J000310,2025-02-12,2025-01-15,MKTX,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,219.02897336355176,219.00999450683597,-0.0086649982531514,purchase,15000.0,Democrats,-8.550985118241513e-05
Julie Johnson,J000310,2025-02-12,2025-01-15,DHR,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,238.97999572753903,210.1100006103516,12.080507001976084,sale,15000.0,Democrats,0.11921552962476399
Julie Johnson,J000310,2025-02-12,2025-01-15,HAS,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,56.30805241792183,61.380001068115234,9.00750147163516,purchase,15000.0,Democrats,0.08888981715429434
Julie Johnson,J000310,2025-02-12,2025-01-15,BA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,169.00999450683594,179.11000061035156,5.9759815583611005,purchase,15000.0,Democrats,0.05897350222066875
Julie Johnson,J000310,2025-02-12,2025-01-15,LW,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,61.329583153718815,53.900001525878906,12.114189019054836,sale,15000.0,Democrats,0.11954791795119904
Julie Johnson,J000310,2025-02-12,2025-01-15,CI,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,282.86031690004535,324.739990234375,14.805778977165158,purchase,15000.0,Democrats,0.14610966095886668
Julie Johnson,J000310,2025-02-12,2025-01-15,CRL,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,180.5,158.05999755859375,-12.43213431656856,purchase,15000.0,Democrats,-0.12268553601876868
Julie Johnson,J000310,2025-02-12,2025-01-15,DG,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,70.80999755859375,87.54000091552734,23.62661196689052,purchase,15000.0,Democrats,0.2331573549364196
Jared Moskowitz,M001217,2025-02-10,2025-01-15,MRK,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,99.242635888711,87.5999984741211,11.7314874905638,sale,15000.0,Democrats,0.6517493050313222
Julie Johnson,J000310,2025-02-12,2025-01-15,CVS,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,51.15981147792528,67.58999633789062,-32.115413222456326,sale,15000.0,Democrats,-0.31692841995845056
Julie Johnson,J000310,2025-02-12,2025-01-15,HSY,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,153.98685241868657,170.6199951171875,10.801664192262216,purchase,15000.0,Democrats,0.10659537031837714
Julie Johnson,J000310,2025-02-12,2025-01-15,SOLV,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,70.5,75.51000213623047,-7.106386008837544,sale,15000.0,Democrats,-0.07012880929773892
Julie Johnson,J000310,2025-02-12,2025-01-15,SMCI,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,31.3799991607666,34.720001220703125,10.643728965144206,purchase,15000.0,Democrats,0.10503679899813362
Jared Moskowitz,M001217,2025-02-10,2025-01-15,SYK,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-11,ST,,2025-Q1,364.5299987792969,367.5400085449219,0.825723472884161,purchase,15000.0,Democrats,0.04587352627134228
Julie Johnson,J000310,2025-02-12,2025-01-15,MSCI,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,594.793342844656,565.77001953125,-4.879564249088457,purchase,15000.0,Democrats,-0.04815359456337293
Julie Johnson,J000310,2025-02-12,2025-01-15,COP,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,104.17463180703652,102.81999969482422,-1.3003473962082208,purchase,15000.0,Democrats,-0.012832375620475863
Julie Johnson,J000310,2025-02-12,2025-01-15,NKE,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,71.62746230369636,65.80000305175781,8.135789073791912,sale,15000.0,Democrats,0.08028739217557808
Julie Johnson,J000310,2025-02-12,2025-01-15,PLTR,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,68.55000305175781,90.08999633789062,31.42230828183817,purchase,15000.0,Democrats,0.3100885685707714
Nancy Pelosi,P000197,2025-01-17,2025-01-14,TEM,Purchase,"$50,001 - $100,000",Representatives,50001.0,D,2025-01-20,OP,PURCHASED 50 CALL OPTIONS WITH A STRIKE PRICE OF $20 AND AN EXPIRATION DATE OF 1/16/26.,2025-Q1,33.099998474121094,51.970001220703125,57.00907437000444,purchase,100000.0,Democrats,2.1926567065386324
Nancy Pelosi,P000197,2025-01-17,2025-01-14,AMZN,Purchase,"$250,001 - $500,000",Representatives,250001.0,D,2025-01-20,OP,PURCHASED 50 CALL OPTIONS WITH A STRIKE PRICE OF $150 AND AN EXPIRATION DATE OF 1/16/26.,2025-Q1,220.44000244140625,201.3600006103516,-8.655417174623839,purchase,500000.0,Democrats,-1.6645033028122769
Nancy Pelosi,P000197,2025-01-17,2025-01-14,VST,Purchase,"$500,001 - $1,000,000",Representatives,500001.0,D,2025-01-20,OP,PURCHASED 50 CALL OPTIONS WITH A STRIKE PRICE OF $50 AND AN EXPIRATION DATE OF 1/16/26.,2025-Q1,166.3924560652182,119.30999755859376,-28.296029531633504,purchase,1000000.0,Democrats,-10.883088281397502
John Boozman,B001236,2025-02-08,2025-01-14,QQQ,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-02-08,Stock,,2025-Q1,507.9824652132088,481.6199951171875,-5.1896417497317495,sale,15000.0,Republicans,0.1402605878305878
Nancy Pelosi,P000197,2025-01-17,2025-01-14,NVDA,Purchase,"$250,001 - $500,000",Representatives,250001.0,D,2025-01-20,OP,PURCHASED 50 CALL OPTIONS WITH A STRIKE PRICE OF $80 AND AN EXPIRATION DATE OF 1/16/26.,2025-Q1,136.0374931021696,111.43000030517578,-18.08875791213869,purchase,500000.0,Democrats,-3.478607290795902
Nancy Pelosi,P000197,2025-01-17,2025-01-14,GOOGL,Purchase,"$250,001 - $500,000",Representatives,250001.0,D,2025-01-20,OP,PURCHASED 50 CALL OPTIONS WITH A STRIKE PRICE OF $150 AND AN EXPIRATION DATE OF 1/16/26.,2025-Q1,191.0200024296161,162.24000549316406,-15.06648338938036,purchase,500000.0,Democrats,-2.8974006518039155
John Boozman,B001236,2025-02-08,2025-01-14,NVDA,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-08,Stock,,2025-Q1,136.0374931021696,111.43000030517578,-18.08875791213869,purchase,15000.0,Republicans,-0.48888534897672137
John Boozman,B001236,2025-02-08,2025-01-14,CRM,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-08,Stock,,2025-Q1,325.0,277.8099975585937,-14.520000751201923,purchase,15000.0,Republicans,-0.3924324527351871
John Boozman,B001236,2025-02-08,2025-01-14,EBAY,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-02-08,Stock,,2025-Q1,65.35367887273252,66.80999755859375,2.228365274887154,sale,15000.0,Republicans,-0.06022608851046363
John Boozman,B001236,2025-02-08,2025-01-14,MA,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2025-02-08,Stock,,2025-Q1,507.0700073242188,557.5700073242188,9.959177090060166,purchase,15000.0,Republicans,0.2691669483800045
Brad Knott,K000405,2025-02-25,2025-01-14,CMPO,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-26,ST,,2025-Q1,11.553155899047852,11.289999961853027,-2.277784005463928,purchase,15000.0,Republicans,-0.42708450102448653
John Boozman,B001236,2025-02-08,2025-01-14,CSCO,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2025-02-08,Stock,,2025-Q1,58.970001220703125,61.400001525878906,4.120739791205328,sale,15000.0,Republicans,-0.11137134570825212
Rob Bresnahan,B001327,2025-02-13,2025-01-13,GDDY,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,190.6300048828125,182.77999877929688,4.117927872026925,sale,15000.0,Republicans,0.014038390472819063
Rob Bresnahan,B001327,2025-02-13,2025-01-13,TMUS,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,210.62602244283383,268.2799987792969,-27.372674880242283,sale,15000.0,Republicans,-0.09331593709173505
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CMG,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,56.13999938964844,50.91999816894531,9.298185389124946,sale,15000.0,Republicans,0.03169835928110777
Rob Bresnahan,B001327,2025-02-13,2025-01-13,FIX,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,431.906514141513,332.2799987792969,23.066685058047952,sale,15000.0,Republicans,0.07863642633425438
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MOH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,291.45001220703125,323.4700012207031,-10.986442845274786,sale,15000.0,Republicans,-0.03745378242707313
Rob Bresnahan,B001327,2025-02-13,2025-01-13,WSC,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,34.549357205954664,29.309999465942383,15.16484867946911,sale,15000.0,Republicans,0.05169834777091742
Rob Bresnahan,B001327,2025-02-13,2025-01-13,AMD,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,115.27999877929688,106.6500015258789,7.486118446218989,sale,15000.0,Republicans,0.025520858339382915
Rob Bresnahan,B001327,2025-02-13,2025-01-13,AAON,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,120.2944776798658,80.23999786376953,33.29702292959069,sale,15000.0,Republicans,0.11351257816905916
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CRWD,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,342.864990234375,366.55999755859375,-6.910885625278149,sale,15000.0,Republicans,-0.02355983735890278
Rob Bresnahan,B001327,2025-02-13,2025-01-13,SBAC,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,192.08999242736775,216.3800048828125,-12.645121252024182,sale,15000.0,Republicans,-0.04310836790462789
Rob Bresnahan,B001327,2025-02-13,2025-01-13,PCTY,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,190.6100006103516,191.1300048828125,-0.2728105927264224,sale,15000.0,Republicans,-0.0009300361115673491
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ICE,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,142.01039378966507,176.36000061035156,-24.18809349374983,sale,15000.0,Republicans,-0.08245940963778352
Rob Bresnahan,B001327,2025-02-13,2025-01-13,DIS,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,107.93000030517578,100.4499969482422,6.930420954121772,sale,15000.0,Republicans,0.023626435070869676
Rob Bresnahan,B001327,2025-02-13,2025-01-13,HEI,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,223.33999633789065,268.6300048828125,-20.278503307756264,sale,15000.0,Republicans,-0.06913126127644181
Rob Bresnahan,B001327,2025-02-13,2025-01-13,TDG,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,1253.0899658203125,1384.260009765625,-10.467727579275955,sale,15000.0,Republicans,-0.03568543492934985
Rob Bresnahan,B001327,2025-02-13,2025-01-13,DBX,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,29.280000686645508,26.934999465942383,8.00888376267242,sale,15000.0,Republicans,0.02730301282729234
Rob Bresnahan,B001327,2025-02-13,2025-01-13,NFLX,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,831.530029296875,976.719970703125,-17.46057704362399,sale,15000.0,Republicans,-0.059524694466899966
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MANH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,262.260009765625,174.82000732421875,33.340959042726006,sale,15000.0,Republicans,0.11366236037292957
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CDW,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,181.5401937545969,163.83999633789062,9.750015713122547,sale,15000.0,Republicans,0.033238689931099595
Gilbert Cisneros,C001123,2025-02-11,2025-01-13,WTW,Purchase,"$15,001 - $50,000",Representatives,15001.0,D,2025-02-12,ST,,2025-Q1,311.3800048828125,340.8800048828125,9.473954504915076,purchase,50000.0,Democrats,0.30561143564242177
Gilbert Cisneros,C001123,2025-02-11,2025-01-13,KMX,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,77.63999938964844,76.93000030517578,-0.914475901666891,purchase,15000.0,Democrats,-0.00884976679032475
Rob Bresnahan,B001327,2025-02-13,2025-01-13,APPF,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,242.3600006103516,225.19000244140625,7.084501619782532,sale,15000.0,Republicans,0.024151710067440452
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CDNS,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,298.0,262.5400085449219,11.899325991636957,sale,15000.0,Republicans,0.040565884062398715
Julie Johnson,J000310,2025-02-12,2025-01-13,PPG,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-13,ST,,2025-Q1,112.86520935439198,108.36000061035156,3.991671809064077,sale,15000.0,Democrats,0.039391498115763916
Rob Bresnahan,B001327,2025-02-13,2025-01-13,DRI,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,179.6999969482422,207.9900054931641,-15.742909863860522,sale,15000.0,Republicans,-0.05366901089952451
Rob Bresnahan,B001327,2025-02-13,2025-01-13,BA,Sale,"$15,001 - $50,000",Representatives,15001.0,R,2025-02-14,ST,,2025-Q1,171.17999267578125,179.11000061035156,-4.632555365036103,sale,50000.0,Republicans,-0.05264267460268299
Rob Bresnahan,B001327,2025-02-13,2025-01-13,NVR,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,7814.0,7314.43994140625,6.393141266876759,sale,15000.0,Republicans,0.021794799773443497
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ZS,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,187.8699951171875,209.4499969482422,-11.486667584993416,sale,15000.0,Republicans,-0.039159094039750285
Rob Bresnahan,B001327,2025-02-13,2025-01-13,SAIA,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,447.3399963378906,376.0,15.94760068894112,sale,15000.0,Republicans,0.05436682053048109
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MEDP,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,350.1600036621094,316.6099853515625,9.58133937619024,sale,15000.0,Republicans,0.03266365696428491
Rob Bresnahan,B001327,2025-02-13,2025-01-13,UNH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,532.763141030819,515.719970703125,3.199014536688479,sale,15000.0,Republicans,0.01090573137507436
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ANET,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,110.11000061035156,78.95999908447266,28.28989315521851,sale,15000.0,Republicans,0.09644281757460856
Rob Bresnahan,B001327,2025-02-13,2025-01-13,ADBE,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,404.2699890136719,396.1499938964844,2.008557483329017,sale,15000.0,Republicans,0.006847355056803467
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CELH,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,26.3700008392334,35.150001525878906,-33.295412996660154,sale,15000.0,Republicans,-0.11350708976134143
Gilbert Cisneros,C001123,2025-02-11,2025-01-13,KLAC,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2025-02-12,ST,,2025-Q1,672.6705532397954,700.0,-4.062827877417456,sale,15000.0,Democrats,-0.03931768913629797
Rob Bresnahan,B001327,2025-02-13,2025-01-13,CVX,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,152.40952551683193,166.64999389648438,-9.343555352831109,sale,15000.0,Republicans,-0.03185302961192423
Rob Bresnahan,B001327,2025-02-13,2025-01-13,IR,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,86.10884840121398,81.30000305175781,5.584612311907736,sale,15000.0,Republicans,0.01903845106332183
Rob Bresnahan,B001327,2025-02-13,2025-01-13,AXON,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,561.4000244140625,550.6500244140625,1.9148556345753385,sale,15000.0,Republicans,0.00652791693605229
Rob Bresnahan,B001327,2025-02-13,2025-01-13,LIN,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,414.4076366830292,464.7300109863281,-12.143206313977595,sale,15000.0,Republicans,-0.04139729425219634
Rob Bresnahan,B001327,2025-02-13,2025-01-13,MSCI,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2025-02-14,ST,,2025-Q1,572.1946402361837,565.77001953125,1.1228033702450937,sale,15000.0,Republicans,0.0038277387621991833
