Quarter,TransactionDate,Representative,PartyName,Ticker,TransactionType,Range,TradeAmount,EntryPrice,ExitPrice,PercentChange,WeightedTradeReturn
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,MCD,purchase,"$1,001 - $15,000",15000.0,292.14570409690737,312.69000244140625,7.032209632520954,0.00094807787603644
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,JNJ,purchase,"$1,001 - $15,000",15000.0,154.51345731553275,163.1300048828125,5.576567709363888,0.0007518291896499939
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,WST,sale,"$1,001 - $15,000",15000.0,321.8887712193352,226.05999755859372,29.77077246209488,0.004013675956600963
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,AVGO,purchase,"$1,001 - $15,000",15000.0,181.95043944089767,171.99000549316406,-5.474256604348061,-0.0007380356737841175
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,JPM,purchase,"$1,001 - $15,000",15000.0,238.11024962955872,248.1199951171875,4.203828059985444,0.0005667573332714512
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,META,purchase,"$1,001 - $15,000",15000.0,590.5378379587844,602.5800170898438,2.0391884070771127,0.00027492203942258394
2024-Q4,2024-11-08,Greg Landsman,Democrats,LLY,sale,"$15,001 - $50,000",50000.0,800.7913625056343,821.6699829101562,-2.6072484522302823,-0.0011716917365766145
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,ADI,purchase,"$1,001 - $15,000",15000.0,224.62742833793428,208.94000244140625,-6.983753503569265,-0.0009415450526113516
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,CMI,purchase,"$1,001 - $15,000",15000.0,348.5453675428042,323.44000244140625,-7.202897366958918,-0.0009710898840947669
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,HD,purchase,"$1,001 - $15,000",15000.0,399.3493862763825,362.7300109863281,-9.16975874972568,-0.0012362608416851089
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,AMZN,purchase,"$1,001 - $15,000",15000.0,209.72000122070312,201.3600006103516,-3.986267671986968,-0.0005374259848984767
2024-Q4,2024-11-08,Michael Patrick Guest,Republicans,MNDY,purchase,"$1,001 - $15,000",15000.0,318.0,255.67999267578125,-19.597486579943,-0.03520506571247245
2024-Q4,2024-11-08,Morgan Mcgarvey,Democrats,DJT,sale,"$1,001 - $15,000",15000.0,28.170000076293945,20.31999969482422,27.86652595033459,0.0037569466947242392
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,PEP,purchase,"$1,001 - $15,000",15000.0,161.0329435371681,149.6699981689453,-7.056286197488595,-0.0009513238626849624
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,CMI,purchase,"$1,001 - $15,000",15000.0,348.5453675428042,323.44000244140625,-7.202897366958918,-0.0009710898840947669
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,QCOM,purchase,"$1,001 - $15,000",15000.0,170.2763366179229,157.97000122070312,-7.227272821139873,-0.0009743761667903838
2024-Q4,2024-11-08,Laurel Lee,Republicans,GEV,sale,"$15,001 - $50,000",50000.0,336.24722888255644,303.0,9.88773319948131,0.05920798323042701
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,AOS,sale,"$1,001 - $15,000",15000.0,75.62605752364921,66.9000015258789,11.538425092490847,0.0015556028796275636
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,TSCO,purchase,"$1,001 - $15,000",15000.0,56.8315570755487,54.15999984741211,-4.700834123874476,-0.0006337633638155415
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,TXN,purchase,"$1,001 - $15,000",15000.0,215.45672116358472,180.75999450683597,-16.10380333895707,-0.002171104171169837
2024-Q4,2024-11-08,Greg Landsman,Democrats,URI,purchase,"$1,001 - $15,000",15000.0,859.3323521550117,645.9199829101562,-24.83467179021776,-0.0033481941115698945
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,NVDA,purchase,"$1,001 - $15,000",15000.0,148.7460628790407,111.43000030517578,-25.087092627258368,-0.0033822253227473982
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,LIN,purchase,"$1,001 - $15,000",15000.0,462.38052285097217,464.7300109863281,0.5081286990354497,6.850557689674406e-05
2024-Q4,2024-11-08,Michael Patrick Guest,Republicans,AMZN,purchase,"$1,001 - $15,000",15000.0,209.72000122070312,201.3600006103516,-3.986267671986968,-0.0071609598897969485
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,ELV,purchase,"$1,001 - $15,000",15000.0,426.5886816872924,431.9500122070313,1.2567915535248333,0.00016943981037994337
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,TSCO,purchase,"$1,001 - $15,000",15000.0,56.8315570755487,54.15999984741211,-4.700834123874476,-0.0006337633638155415
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,SBCF,sale,"$15,001 - $50,000",50000.0,28.96199212042439,26.07999992370605,9.950946001003556,0.004471933309816447
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,PEP,purchase,"$1,001 - $15,000",15000.0,161.0329435371681,149.6699981689453,-7.056286197488595,-0.0009513238626849624
2024-Q4,2024-11-08,Mike Kelly,Republicans,UNP,sale,"$15,001 - $50,000",50000.0,239.25646719255255,235.97000122070312,1.373616358384377,0.00822524765499627
2024-Q4,2024-11-08,Greg Landsman,Democrats,AMP,purchase,"$1,001 - $15,000",15000.0,547.1224529443425,498.8399963378906,-8.824798972628445,-0.0011897535914922404
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,ACN,purchase,"$1,001 - $15,000",15000.0,360.7699890136719,308.5299987792969,-14.48013743526635,-0.0019522026022739103
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,LMT,purchase,"$1,001 - $15,000",15000.0,547.9628171551433,442.2799987792969,-19.28649446043065,-0.002600192494215888
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,GOOG,purchase,"$1,001 - $15,000",15000.0,181.58689369622655,164.0800018310547,-9.641054763819492,-0.0012998006602309218
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,CVX,sale,"$1,001 - $15,000",15000.0,153.31811857619593,166.64999389648438,-8.695564127773183,-0.0011723302347348352
2024-Q4,2024-11-08,Jared Moskowitz,Democrats,LIN,purchase,"$1,001 - $15,000",15000.0,462.38052285097217,464.7300109863281,0.5081286990354497,6.850557689674406e-05
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,NOW,purchase,"$1,001 - $15,000",15000.0,996.7999877929688,827.739990234375,-16.960272835969057,-0.030467555992758785
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,PANW,purchase,"$1,001 - $15,000",15000.0,189.2949981689453,174.44000244140625,-7.847537373534305,-0.014097372527307134
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,NEE,purchase,"$1,001 - $15,000",15000.0,72.52239976772351,70.02999877929688,-3.436732645926445,-0.006173771220227147
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,TSLA,purchase,"$1,001 - $15,000",15000.0,288.8900146484375,273.1300048828125,-5.4553667369929775,-0.009800060006574211
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,GS,purchase,"$1,001 - $15,000",15000.0,584.1946849288126,558.9199829101562,-4.326417660190842,-0.0077720077727979195
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,DELL,purchase,"$1,001 - $15,000",15000.0,138.39570083696995,97.0999984741211,-29.838862127296256,-0.05360274633646034
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,SO,purchase,"$1,001 - $15,000",15000.0,86.06323362824266,90.02999877929688,4.60912864160902,0.008279871811273688
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,HSY,purchase,"$1,001 - $15,000",15000.0,172.11835991107972,170.6199951171875,-0.870543267241398,-0.0015638501806731699
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,BX,purchase,"$1,001 - $15,000",15000.0,174.60077508379467,144.5,-17.239771741762695,-0.030969649835501847
2024-Q4,2024-11-07,Josh Gottheimer,Democrats,HQY,sale,"$1,001 - $15,000",15000.0,97.95999908447266,88.83000183105469,9.320127948903927,0.0012565335181876586
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,TSCO,purchase,"$1,001 - $15,000",15000.0,56.72218205016648,54.15999984741211,-4.517072704446222,-0.00811450186427465
2024-Q4,2024-11-07,Marjorie Taylor Mrs Greene,Republicans,FDX,purchase,"$1,001 - $15,000",15000.0,279.0290728751594,243.9199981689453,-12.582586590151577,-0.022603448964344148
2024-Q4,2024-11-06,Morgan Mcgarvey,Democrats,DJT,purchase,"$1,001 - $15,000",15000.0,44.459999084472656,20.31999969482422,-54.29599614652075,-0.007320150478139594
2024-Q4,2024-11-04,Thomas H. Kean Jr.,Republicans,PDRDF,sale,"$1,001 - $15,000",15000.0,125.0,98.01000213623048,21.591998291015624,0.038788020882064
2024-Q4,2024-11-04,Thomas H. Kean Jr.,Republicans,FTV,purchase,"$1,001 - $15,000",15000.0,71.22643762038274,74.58999633789062,4.722345845000315,0.008483256008982601
2024-Q4,2024-11-01,Josh Gottheimer,Democrats,DHI,purchase,"$1,001 - $15,000",15000.0,170.51812462171102,130.0800018310547,-23.71485311626961,-0.0031972208946975025
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,META,purchase,"$1,001 - $15,000",15000.0,566.6484075643524,602.5800170898438,6.341076591027164,0.011391155552743408
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,HSY,purchase,"$1,001 - $15,000",15000.0,174.9312713639719,170.6199951171875,-2.464554343639396,-0.00442734313228634
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,DUK,purchase,"$1,001 - $15,000",15000.0,112.55547021856243,117.6500015258789,4.526240526048011,0.008130971004876666
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,DLR,purchase,"$1,001 - $15,000",15000.0,175.42031260728518,144.9499969482422,-17.369890183274915,-0.031203395538817215
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,INTC,purchase,"$1,001 - $15,000",15000.0,23.0,23.6200008392334,2.6956558227539062,0.004842495489977077
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,TSLA,purchase,"$1,001 - $15,000",15000.0,252.0399932861328,273.1300048828125,8.367724233644493,0.015031839940678731
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,AAPL,purchase,"$1,001 - $15,000",15000.0,220.48472918772245,223.8500061035156,1.526308387973641,0.002741871355641271
2024-Q4,2024-11-01,Jonathan Jackson,Democrats,REGN,sale,"$1,001 - $15,000",15000.0,843.5259864366692,635.8300170898438,24.622355764545137,0.003319569804675328
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,GLW,purchase,"$1,001 - $15,000",15000.0,47.085877851470336,46.560001373291016,-1.1168454368381262,-0.0020063091679726817
2024-Q4,2024-11-01,Marjorie Taylor Mrs Greene,Republicans,AMD,purchase,"$1,001 - $15,000",15000.0,144.44000244140625,106.6500015258789,-26.1631129027828,-0.04699960401697509
2024-Q4,2024-11-01,Pete Sessions,Republicans,NVDA,purchase,"$1,001 - $15,000",15000.0,134.67833522595924,111.43000030517578,-17.262119316947384,-0.031009795180145003
2024-Q4,2024-10-31,Josh Gottheimer,Democrats,GTES,purchase,"$1,001 - $15,000",15000.0,19.84000015258789,19.32999992370605,-2.570565649997299,-0.00034656196971022364
2024-Q4,2024-10-31,Josh Gottheimer,Democrats,SF,sale,"$1,001 - $15,000",15000.0,103.54097869084814,97.06999969482422,6.249679187739683,0.0008425776363121988
2024-Q4,2024-10-31,Josh Gottheimer,Democrats,APPF,sale,"$1,001 - $15,000",15000.0,215.97999572753903,225.19000244140625,-4.264286922889704,-0.0005749083573912058
2024-Q4,2024-10-31,William R. Keating,Democrats,MSFT,purchase,"$1,001 - $15,000",15000.0,413.7007323761392,390.5799865722656,-5.588761148929289,-0.0007534731011499132
2024-Q4,2024-10-31,Gary Peters,Democrats,LEG,sale,"$1,001 - $15,000",15000.0,11.952257087242742,8.199999809265137,-31.393712924587124,-0.004232479721991793
2024-Q4,2024-10-31,Maria Elvira Salazar,Republicans,AR,purchase,"$1,001 - $15,000",15000.0,27.709999084472656,39.52999877929688,42.65608114526274,0.07662769068011271
2024-Q4,2024-10-31,Josh Gottheimer,Democrats,ITT,sale,"$1,001 - $15,000",15000.0,142.89399315793042,134.05999755859375,6.182202207459551,0.0008334804342251777
2024-Q4,2024-10-31,William R. Keating,Democrats,AMZN,purchase,"$1,001 - $15,000",15000.0,190.50999450683597,201.3600006103516,5.695242463054242,0.0007678288418642246
2024-Q4,2024-10-31,William R. Keating,Democrats,QCOM,purchase,"$1,001 - $15,000",15000.0,165.85344204904234,157.97000122070312,-4.753257292066395,-0.0006408310208610096
2024-Q4,2024-10-31,William R. Keating,Democrats,GOOGL,purchase,"$1,001 - $15,000",15000.0,172.73288489023227,162.24000549316406,-6.074627540515049,-0.0008189772884030715
2024-Q4,2024-10-31,William R. Keating,Democrats,AMTM,sale,"$1,001 - $15,000",15000.0,30.0,18.399999618530277,38.66666793823242,0.005213014731920603
2024-Q4,2024-10-31,Gary Peters,Democrats,LW,sale,"$1,001 - $15,000",15000.0,76.25232075542593,53.900001525878906,-29.313624828863304,-0.003952043613454517
2024-Q4,2024-10-31,Josh Gottheimer,Democrats,TCBI,purchase,"$1,001 - $15,000",15000.0,77.55000305175781,75.30999755859375,-2.888466028388233,-0.00038942108957238443
2024-Q4,2024-10-31,Josh Gottheimer,Democrats,ICUI,sale,"$1,001 - $15,000",15000.0,174.61000061035156,144.27999877929688,17.370140155223506,0.0023418308675925994
2024-Q4,2024-10-30,Sheldon Whitehouse,Democrats,LLY,purchase,"$15,001 - $50,000",50000.0,795.80818828808,821.6699829101562,3.2497522647648767,0.001460431540879416
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,TRV,sale,"$15,001 - $50,000",50000.0,249.23292921349775,262.67999267578125,5.395379938244216,0.03230766430086356
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,ADBE,sale,"$15,001 - $50,000",50000.0,481.9200134277344,396.1499938964844,-17.797563317861982,-0.1065722354362993
2024-Q4,2024-10-29,Sheldon Whitehouse,Democrats,SBUX,sale,"$1,001 - $15,000",15000.0,96.61477560811768,98.8499984741211,2.3135414349765413,0.00031191013414208274
2024-Q4,2024-10-29,Josh Gottheimer,Democrats,TTNDY,purchase,"$1,001 - $15,000",15000.0,74.0,61.900001525878906,-16.35134928935283,-0.00220447815333716
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,CTVA,sale,"$1,001 - $15,000",15000.0,60.579667662724994,62.43999862670898,3.070883409828712,0.005516557023644393
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,MSFT,sale,"$15,001 - $50,000",50000.0,426.29025434116863,390.5799865722656,-8.376984321185857,-0.05016158276159196
2024-Q4,2024-10-29,Sheldon Whitehouse,Democrats,SBUX,sale,"$1,001 - $15,000",15000.0,96.61477560811768,98.8499984741211,2.3135414349765413,0.00031191013414208274
2024-Q4,2024-10-29,Sheldon Whitehouse,Democrats,HON,sale,"$1,001 - $15,000",15000.0,202.939495818398,214.1699981689453,5.533916552447245,0.0007460789887354726
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,HON,sale,"$15,001 - $50,000",50000.0,202.939495818398,214.1699981689453,5.533916552447245,0.03313722486495356
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,JNJ,sale,"$15,001 - $50,000",50000.0,158.90283205037647,163.1300048828125,2.660224980191604,0.015929490899350918
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,MCD,sale,"$15,001 - $50,000",50000.0,294.1222961540129,312.69000244140625,6.312920349863808,0.03780191826265754
2024-Q4,2024-10-29,Sheldon Whitehouse,Democrats,DIS,sale,"$1,001 - $15,000",15000.0,95.83534872140828,100.4499969482422,4.8151838422883095,0.000649179917619312
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,AAPL,sale,"$15,001 - $50,000",50000.0,232.58810476348472,223.8500061035156,-3.756898345620356,-0.022496397279163808
2024-Q4,2024-10-29,Kevin Hern,Republicans,MCD,purchase,"$100,001 - $250,000",250000.0,294.1222961540129,312.69000244140625,6.312920349863808,0.18900959131328768
2024-Q4,2024-10-29,Sheldon Whitehouse,Democrats,VZ,sale,"$1,001 - $15,000",15000.0,40.600561724177446,44.959999084472656,10.737381886268794,0.0014476067615857625
2024-Q4,2024-10-29,Sheldon Whitehouse,Democrats,VZ,sale,"$1,001 - $15,000",15000.0,40.600561724177446,44.959999084472656,10.737381886268794,0.0014476067615857625
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,OC,sale,"$15,001 - $50,000",50000.0,179.0572929314708,147.14999389648438,-17.819603163104933,-0.10670421055751457
2024-Q4,2024-10-29,Markwayne Mullin,Republicans,HIYS,purchase,"$250,001 - $500,000",500000.0,24.937599933756008,25.184999465942383,0.9920743489492344,0.059405649637678706
2024-Q4,2024-10-29,Sheldon Whitehouse,Democrats,MA,sale,"$1,001 - $15,000",15000.0,506.79306753257566,557.5700073242188,10.019264872517072,0.001350790698254144
2024-Q4,2024-10-29,Tommy Tuberville,Republicans,KMB,sale,"$15,001 - $50,000",50000.0,132.38814747546868,140.55999755859375,6.172644786527658,0.03696194482950694
2024-Q4,2024-10-29,Sheldon Whitehouse,Democrats,MA,sale,"$1,001 - $15,000",15000.0,506.79306753257566,557.5700073242188,10.019264872517072,0.001350790698254144
2024-Q4,2024-10-28,Josh Gottheimer,Democrats,DSCSY,purchase,"$1,001 - $15,000",15000.0,25.299999237060547,21.959999084472656,-13.20158202888525,-0.001779828603570724
2024-Q4,2024-10-28,Josh Gottheimer,Democrats,TTNDY,purchase,"$1,001 - $15,000",15000.0,73.44000244140625,61.900001525878906,-15.713508349532637,-0.0021184848574778855
2024-Q4,2024-10-28,Jonathan Jackson,Democrats,CRM,purchase,"$15,001 - $50,000",50000.0,293.2653914826728,277.8099975585937,-5.270104953721481,-0.002368373608539224
2024-Q4,2024-10-28,Sheldon Whitehouse,Democrats,TSLA,sale,"$100,001 - $250,000",250000.0,270.0,273.1300048828125,1.1592610677083333,0.002604846907487716
2024-Q4,2024-10-28,Sheldon Whitehouse,Democrats,TSLA,sale,"$15,001 - $50,000",50000.0,270.0,273.1300048828125,1.1592610677083333,0.0005209693814975432
2024-Q4,2024-10-28,Jonathan Jackson,Democrats,ASML,sale,"$15,001 - $50,000",50000.0,706.7496255312352,690.6300048828125,2.2808106387472424,0.001024991299095471
2024-Q4,2024-10-25,Maria Elvira Salazar,Republicans,OXY,purchase,"$15,001 - $50,000",50000.0,51.145642981785954,49.5099983215332,-3.1980136818990403,-0.019149782526341558
2024-Q4,2024-10-25,Josh Gottheimer,Democrats,ALG,sale,"$1,001 - $15,000",15000.0,169.14924915726917,186.1100006103516,-10.02709236818005,-0.0013518459960695736
2024-Q4,2024-10-25,Maria Elvira Salazar,Republicans,CWEN,sale,"$15,001 - $50,000",50000.0,25.290225861765855,30.06999969482422,-18.899688200430408,-0.1131717856313198
2024-Q4,2024-10-25,Morgan Mcgarvey,Democrats,TSLA,purchase,"$1,001 - $15,000",15000.0,256.010009765625,273.1300048828125,6.687236617373168,0.000901568841098306
2024-Q4,2024-10-25,Josh Gottheimer,Democrats,DSCSY,purchase,"$1,001 - $15,000",15000.0,24.440000534057617,21.959999084472656,-10.147305218463602,-0.0013680530134545573
2024-Q4,2024-10-25,Josh Gottheimer,Democrats,EPAC,purchase,"$1,001 - $15,000",15000.0,44.06999969482422,46.220001220703125,4.878605719916563,0.0006577304134347335
2024-Q4,2024-10-24,Thomas R. Suozzi,Democrats,NVDA,sale,"$15,001 - $50,000",50000.0,140.79735837298583,111.43000030517578,20.857889954165955,0.009373490002770967
2024-Q4,2024-10-24,Thomas R. Suozzi,Democrats,CVS,sale,"$1,001 - $15,000",15000.0,55.97856453254164,67.58999633789062,-20.742639441207874,-0.0027965090024997135
2024-Q4,2024-10-24,Josh Gottheimer,Democrats,BX,purchase,"$1,001 - $15,000",15000.0,168.22950238333976,144.5,-14.1054345683482,-0.0019016854082799118
2024-Q4,2024-10-24,Josh Gottheimer,Democrats,TSM,sale,"$1,001 - $15,000",15000.0,197.560457795804,168.24000549316406,14.84125549706165,0.0020008883017789392
2024-Q4,2024-10-24,Josh Gottheimer,Democrats,PYPL,purchase,"$1,001 - $15,000",15000.0,81.23500061035156,68.86000061035156,-15.233581469836396,-0.002053781431309958
2024-Q4,2024-10-24,Thomas R. Suozzi,Democrats,BA,sale,"$1,001 - $15,000",15000.0,152.61000061035156,179.11000061035156,-17.364523880489717,-0.00234107368512804
2024-Q4,2024-10-24,Thomas R. Suozzi,Democrats,NVDA,purchase,"$15,001 - $50,000",50000.0,140.79735837298583,111.43000030517578,-20.857889954165955,-0.009373490002770967
2024-Q4,2024-10-24,Thomas R. Suozzi,Democrats,GLW,sale,"$1,001 - $15,000",15000.0,46.650996580716594,46.560001373291016,0.1950552273157476,2.6297217416288097e-05
2024-Q4,2024-10-24,Mark Dr Green,Republicans,NGL,sale,"$50,001 - $100,000",100000.0,4.139999866485596,4.630000114440918,-11.835755163230925,-0.14174557081713682
2024-Q4,2024-10-23,Debbie Wasserman Schultz,Democrats,PTEN,purchase,"$1,001 - $15,000",15000.0,7.66114821968201,8.380000114440918,9.38308298111409,0.0012650210742109595
2024-Q4,2024-10-23,Virginia Foxx,Republicans,HTGC,purchase,"$15,001 - $50,000",50000.0,19.200459378415648,19.59000015258789,2.0288096575967782,0.012148560823932803
